key,value
precision,0.0
precision_at_k,0.0
recall,0.0
recall_at_k,0.0
mae,5.033683739602566
rmse,5.033683739602566
mrr,0.0
ndcg_at_k,0.0
user_coverage,0.0
item_coverage,0.0
personalization,0.0033472756349504
intra_list_similarity,6.91616297454698e-05
intra_list_dissimilarity,0.9999308383702544
