key,value
precision,0.008695652173913
precision_at_k,0.0434782608695652
recall,6.841817186644773e-05
recall_at_k,0.0020643867626626
mae,0.7882823745409647
rmse,1.0585323225233547
mrr,0.0086206896551724
ndcg_at_k,0.0086206896551724
user_coverage,0.0086206896551724
item_coverage,0.0005564830272676
personalization,0.9125858123569794
intra_list_similarity,0.1862881170396454
intra_list_dissimilarity,0.8137118829603546
