key,value
precision,0.0517241379310344
precision_at_k,0.2672413793103448
recall,0.0028306322931069
recall_at_k,0.0205004417497809
mae,2.5663435083040214
rmse,2.8010754856817
mrr,0.0517241379310344
ndcg_at_k,0.0517241379310344
user_coverage,0.0517241379310344
item_coverage,0.0027824151363383
personalization,0.9622188905547228
intra_list_similarity,0.0457027112264779
intra_list_dissimilarity,0.954297288773522
