key,value
precision,0.0
precision_at_k,0.108695652173913
recall,0.0
recall_at_k,0.0054962561015379
mae,3.1609141293213576
rmse,3.390803682012883
mrr,0.0
ndcg_at_k,0.0
user_coverage,0.0
item_coverage,0.0
personalization,0.5473684210526315
intra_list_similarity,0.050037117097832
intra_list_dissimilarity,0.949962882902168
