key,value
precision,0.0
precision_at_k,0.0
recall,0.0
recall_at_k,0.0
mae,
rmse,
mrr,0.0
ndcg_at_k,0.0
user_coverage,0.0
item_coverage,0.0
personalization,0.6135202416103991
intra_list_similarity,0.0056670848579575
intra_list_dissimilarity,0.9943329151420424
