key,value
precision,0.0652173913043478
precision_at_k,0.25
recall,0.0019075879201737
recall_at_k,0.0097316438841697
mae,1.6982512523124025
rmse,2.0532550094906736
mrr,0.0631578947368421
ndcg_at_k,0.108695652173913
user_coverage,0.108695652173913
item_coverage,0.0033657442034405
personalization,0.9970884658454648
intra_list_similarity,0.0748636638424774
intra_list_dissimilarity,0.9251363361575226
