run_id,key,value,step,timestamp
bfc8dbc1645748cb9d13a757b9b53eb4,mae,2.238224432323918,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,intra_list_dissimilarity,0.9974458874458875,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,intra_list_similarity,0.0025541125541125543,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,item_coverage,0.045454545454545456,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,mrr,0.05,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,ndcg_at_k,0.05,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,personalization,0.9602564102564103,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,precision,0.05,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,precision_at_k,0.8,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,recall,0.05,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,recall_at_k,0.775,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,rmse,2.447750639474784,0,1748966616349
bfc8dbc1645748cb9d13a757b9b53eb4,user_coverage,0.05,0,1748966616349
