run_id,key,value,step,timestamp
48f72f45dada4a55a53d11c0b21178a8,mae,1.2711726508357308,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,intra_list_dissimilarity,0.8911891811463113,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,intra_list_similarity,0.10881081885368869,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,item_coverage,0.0014958863126402393,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,mrr,0.043478260869565216,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,ndcg_at_k,0.043478260869565216,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,personalization,0.9885332059245102,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,precision,0.043478260869565216,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,precision_at_k,0.7391304347826086,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,recall,0.0024045940958247517,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,recall_at_k,0.05927630326290324,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,rmse,1.5180594237705964,0,1748967195203
48f72f45dada4a55a53d11c0b21178a8,user_coverage,0.043478260869565216,0,1748967195203
