precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.0603448275862069,0.3275862068965517,0.002769670224411604,0.02086966169552435,2.1287711308392936,2.522506663808141,0.0603448275862069,0.0603448275862069,0.0603448275862069,0.0027824151363383415,0.9434782608695652,0.050890414916394684,0.9491095850836053
