key,value
precision,0.25
precision_at_k,0.6810344827586207
recall,0.0102610464902124
recall_at_k,0.0740121068811756
mae,2.520895867992577
rmse,2.8452080621831346
mrr,0.25
ndcg_at_k,0.25
user_coverage,0.25
item_coverage,0.0077907623817473
personalization,0.7749625187406297
intra_list_similarity,0.0202077935790101
intra_list_dissimilarity,0.97979220642099
