key,value
precision,0.1
precision_at_k,0.825
recall,0.0875
recall_at_k,0.8125
mae,2.066402301192284
rmse,2.325246236196517
mrr,0.1
ndcg_at_k,0.1
user_coverage,0.1
item_coverage,0.0909090909090909
personalization,0.9294871794871796
intra_list_similarity,0.0008928571428571
intra_list_dissimilarity,0.9991071428571427
