key,value
precision,0.0326086956521739
precision_at_k,0.5108695652173914
recall,0.0007491162516109
recall_at_k,0.0260726540122552
mae,1.1306800803200143
rmse,1.379750492293131
mrr,0.0326086956521739
ndcg_at_k,0.0326086956521739
user_coverage,0.0326086956521739
item_coverage,0.0011219147344801
personalization,0.990922121356904
intra_list_similarity,0.1093384109942421
intra_list_dissimilarity,0.8906615890057579
