key,value
precision,0.025
precision_at_k,0.725
recall,0.025
recall_at_k,0.7
mae,2.0937915978760557
rmse,2.2223459553147844
mrr,0.025
ndcg_at_k,0.025
user_coverage,0.025
item_coverage,0.0227272727272727
personalization,0.9807692307692308
intra_list_similarity,0.0016666666666666
intra_list_dissimilarity,0.9983333333333332
