key,value
precision,0.0603448275862069
precision_at_k,0.3362068965517241
recall,0.0056165402675074
recall_at_k,0.0243345398742238
mae,2.4125214441140947
rmse,2.6967358299695343
mrr,0.0603448275862069
ndcg_at_k,0.0689655172413793
user_coverage,0.0689655172413793
item_coverage,0.0044518642181413
personalization,0.9406296851574212
intra_list_similarity,0.0490977568565996
intra_list_dissimilarity,0.9509022431434004
