precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.08695652173913043,0.20652173913043478,0.002194053135769778,0.006216706703637287,1.7716318957757249,2.1089661139618596,0.08421052631578947,0.08695652173913043,0.08695652173913043,0.002617801047120419,0.9952967525195968,0.0724872868202362,0.9275127131797638
