precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.017391304347826087,0.0782608695652174,0.0003147235905856595,0.0025524787252420625,0.8182577013969421,1.0365461401915652,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.0011129660545353367,0.9145427286356822,0.19352589175890164,0.8064741082410983
