precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.032188841201716736,0.08798283261802575,0.00839421963349002,0.015358839419998221,1.0861749559471718,1.5987497705119018,0.030927835051546393,0.04291845493562232,0.04291845493562232,0.007493443237167478,0.9985345488625713,0.09754022056741316,0.9024597794325868
