precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.0603448275862069,0.33620689655172414,0.005616540267507466,0.024334539874223855,2.4125214441140947,2.6967358299695343,0.0603448275862069,0.06896551724137931,0.06896551724137931,0.004451864218141347,0.9406296851574213,0.0490977568565996,0.9509022431434004
