key,value
precision,0.0
precision_at_k,0.025
recall,0.0
recall_at_k,0.025
mae,1.44019944362912
rmse,1.44019944362912
mrr,0.0
ndcg_at_k,0.0
user_coverage,0.0
item_coverage,0.0
personalization,0.9990227752340916
intra_list_similarity,0.0185323378628137
intra_list_dissimilarity,0.9814676621371864
