run_id,key,value,step,timestamp
ed1585689baa4502bc67791372769f3a,mae,1.238256952036982,0,1749306623990
ed1585689baa4502bc67791372769f3a,intra_list_dissimilarity,0.9416821644739152,0,1749306623990
ed1585689baa4502bc67791372769f3a,intra_list_similarity,0.05831783552608486,0,1749306623990
ed1585689baa4502bc67791372769f3a,item_coverage,0.004113687359760658,0,1749306623990
ed1585689baa4502bc67791372769f3a,mrr,0.11956521739130435,0,1749306623990
ed1585689baa4502bc67791372769f3a,ndcg_at_k,0.11956521739130435,0,1749306623990
ed1585689baa4502bc67791372769f3a,precision,0.11956521739130435,0,1749306623990
ed1585689baa4502bc67791372769f3a,personalization,0.9909221213569039,0,1749306623990
ed1585689baa4502bc67791372769f3a,precision_at_k,0.5217391304347826,0,1749306623990
ed1585689baa4502bc67791372769f3a,recall,0.0033525450908042853,0,1749306623990
ed1585689baa4502bc67791372769f3a,rmse,1.4308539080424378,0,1749306623990
ed1585689baa4502bc67791372769f3a,recall_at_k,0.03134460418313522,0,1749306623990
ed1585689baa4502bc67791372769f3a,user_coverage,0.11956521739130435,0,1749306623990
