run_id,key,value,step,timestamp
8c95e519947344ef9e77985cccddacc0,mae,0.8901135126749674,0,1749305890136
8c95e519947344ef9e77985cccddacc0,intra_list_dissimilarity,0.9596241542718735,0,1749305890136
8c95e519947344ef9e77985cccddacc0,intra_list_similarity,0.04037584572812645,0,1749305890136
8c95e519947344ef9e77985cccddacc0,item_coverage,0.0005564830272676684,0,1749305890136
8c95e519947344ef9e77985cccddacc0,mrr,0.008620689655172414,0,1749305890136
8c95e519947344ef9e77985cccddacc0,ndcg_at_k,0.008620689655172414,0,1749305890136
8c95e519947344ef9e77985cccddacc0,personalization,0.9585468095016302,0,1749305890136
8c95e519947344ef9e77985cccddacc0,precision,0.008695652173913044,0,1749305890136
8c95e519947344ef9e77985cccddacc0,precision_at_k,0.05217391304347826,0,1749305890136
8c95e519947344ef9e77985cccddacc0,recall,0.000034482758620689657,0,1749305890136
8c95e519947344ef9e77985cccddacc0,recall_at_k,0.0022431659186956236,0,1749305890136
8c95e519947344ef9e77985cccddacc0,rmse,1.001780612833863,0,1749305890136
8c95e519947344ef9e77985cccddacc0,user_coverage,0.008620689655172414,0,1749305890136
