precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.05172413793103448,0.2672413793103448,0.0032411413243056252,0.019626776652392063,2.5616093790489196,2.79840626132487,0.05172413793103448,0.06896551724137931,0.06896551724137931,0.0038953811908736783,0.9787106446776612,0.04539801826764115,0.9546019817323589
