precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.0,0.008695652173913044,0.0,4.8430840759395585e-05,0.42143797874450684,0.42143797874450684,0.0,0.008620689655172414,0.0,0.0,0.9127383676582761,0.19589368673896423,0.8041063132610358
