precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.06521739130434782,0.5760869565217391,0.0038788506179810527,0.028611869110104913,1.099656023297991,1.345197148879418,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.002243829468960359,0.9878165312947922,0.017130762893133363,0.9828692371068667
