precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.008695652173913044,0.008695652173913044,6.841817186644773e-05,6.841817186644773e-05,0.6027874946594238,0.6027874946594238,0.008620689655172414,0.008620689655172414,0.008620689655172414,0.0005564830272676684,0.9136431784107946,0.19870337290556153,0.8012966270944385
