run_id,key,value,step,timestamp
a8f33612f93f485abbf741261900a0c4,mae,3.2237786385215146,0,1749306517994
a8f33612f93f485abbf741261900a0c4,intra_list_dissimilarity,0.9500054576721517,0,1749306517994
a8f33612f93f485abbf741261900a0c4,intra_list_similarity,0.04999454232784827,0,1749306517994
a8f33612f93f485abbf741261900a0c4,item_coverage,0,0,1749306517994
a8f33612f93f485abbf741261900a0c4,mrr,0,0,1749306517994
a8f33612f93f485abbf741261900a0c4,ndcg_at_k,0,0,1749306517994
a8f33612f93f485abbf741261900a0c4,personalization,0.7258678611422172,0,1749306517994
a8f33612f93f485abbf741261900a0c4,precision,0,0,1749306517994
a8f33612f93f485abbf741261900a0c4,precision_at_k,0.05434782608695652,0,1749306517994
a8f33612f93f485abbf741261900a0c4,recall,0,0,1749306517994
a8f33612f93f485abbf741261900a0c4,rmse,3.445073391075491,0,1749306517994
a8f33612f93f485abbf741261900a0c4,recall_at_k,0.0013341074242608773,0,1749306517994
a8f33612f93f485abbf741261900a0c4,user_coverage,0,0,1749306517994
