run_id,key,value,step,timestamp
feae47e9dfc9447fa8818e299a8f3fae,mae,2.0664023011922836,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,intra_list_dissimilarity,0.9991071428571429,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,intra_list_similarity,0.0008928571428571428,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,item_coverage,0.09090909090909091,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,mrr,0.1,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,personalization,0.9294871794871795,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,ndcg_at_k,0.1,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,precision,0.1,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,precision_at_k,0.825,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,recall,0.0875,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,recall_at_k,0.8125,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,rmse,2.325246236196517,0,1749306202700
feae47e9dfc9447fa8818e299a8f3fae,user_coverage,0.1,0,1749306202700
