run_id,key,value,step,timestamp
6c14cb654f0f4cc49b871602735b25d7,mae,2.1864243722428434,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,intra_list_dissimilarity,0.9314999081242143,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,intra_list_similarity,0.06850009187578569,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,item_coverage,0.0022259321090706734,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,mrr,0.05172413793103448,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,ndcg_at_k,0.05172413793103448,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,personalization,0.9553223388305847,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,precision_at_k,0.3620689655172414,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,precision,0.05172413793103448,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,recall_at_k,0.024571392796997743,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,rmse,2.7372025168107577,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,recall,0.0029284462733789904,0,1749305403664
6c14cb654f0f4cc49b871602735b25d7,user_coverage,0.05172413793103448,0,1749305403664
