precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.010869565217391304,0.09782608695652174,0.00024154589371980678,0.005980226387244346,3.1898452826179153,3.4197219542682458,0.010526315789473684,0.010869565217391304,0.010869565217391304,0.00037397157816005983,0.839417693169093,0.050047705861607596,0.9499522941383924
