precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.03260869565217391,0.43478260869565216,0.0022373700155571934,0.03557042697522879,1.0865530209107832,1.2999753904880818,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.0011219147344801795,0.9873387482083135,0.11203784623676995,0.8879621537632301
