precision,precision_at_k,recall,recall_at_k,mae,rmse,mrr,ndcg_at_k,user_coverage,item_coverage,personalization,intra_list_similarity,intra_list_dissimilarity
0.10344827586206896,0.5431034482758621,0.006264689472578643,0.05168596156687791,3.038694822619585,3.2869011402840536,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.0022259321090706734,0.5875562218890555,0.02010720630159652,0.9798927936984034
